,account_id,district_id,frequency,date
1681,1768,15,POPLATEK MESICNE,1993-12-20
1682,1769,39,POPLATEK MESICNE,1995-01-25
1683,1770,65,POPLATEK MESICNE,1994-02-08
1684,1771,69,POPLATEK MESICNE,1993-03-28
1685,1772,31,POPLATEK TYDNE,1995-02-20
1686,1773,33,POPLATEK MESICNE,1993-04-19
1687,1774,61,POPLATEK MESICNE,1996-09-10
1688,1775,17,POPLATEK MESICNE,1993-02-27
1689,1776,36,POPLATEK MESICNE,1997-07-27
1690,1777,60,POPLATEK MESICNE,1996-10-10
1691,1778,15,POPLATEK MESICNE,1995-02-25
1692,1779,33,POPLATEK MESICNE,1993-08-15
1693,1780,1,POPLATEK MESICNE,1993-04-02
1694,1781,10,POPLATEK MESICNE,1996-06-23
1695,1782,8,POPLATEK MESICNE,1993-05-12
1696,1783,70,POPLATEK MESICNE,1997-09-11
1697,1784,59,POPLATEK MESICNE,1993-05-08
1698,1785,52,POPLATEK MESICNE,1996-10-25
1699,1786,1,POPLATEK MESICNE,1993-05-25
1700,1787,30,POPLATEK TYDNE,1993-03-22
1701,1788,1,POPLATEK MESICNE,1994-01-04
1702,1789,46,POPLATEK MESICNE,1993-10-23
1703,1790,70,POPLATEK MESICNE,1997-09-08
1704,1791,1,POPLATEK MESICNE,1996-02-03
1705,1792,7,POPLATEK MESICNE,1993-12-16
1706,1793,56,POPLATEK MESICNE,1995-06-10
1707,1794,74,POPLATEK MESICNE,1997-07-23
1708,1795,53,POPLATEK MESICNE,1997-08-21
1709,1796,18,POPLATEK MESICNE,1995-10-14
1710,1797,24,POPLATEK MESICNE,1994-08-01
1711,1798,46,POPLATEK MESICNE,1997-11-28
1712,1799,9,POPLATEK MESICNE,1996-09-13
1713,1800,51,POPLATEK MESICNE,1996-03-14
1714,1801,46,POPLATEK MESICNE,1993-02-13
1715,1802,75,POPLATEK MESICNE,1995-03-10
1716,1803,24,POPLATEK MESICNE,1995-07-29
1717,1804,20,POPLATEK TYDNE,1993-09-23
1718,1805,1,POPLATEK MESICNE,1993-02-02
1719,1806,40,POPLATEK MESICNE,1993-01-19
1720,1807,21,POPLATEK MESICNE,1997-10-15
1721,1808,28,POPLATEK MESICNE,1997-05-16
1722,1809,1,POPLATEK TYDNE,1993-11-12
1723,1810,50,POPLATEK MESICNE,1995-09-03
1724,1811,40,POPLATEK MESICNE,1993-09-22
1725,1812,31,POPLATEK MESICNE,1996-10-08
1726,1813,47,POPLATEK MESICNE,1994-02-11
1727,1814,17,POPLATEK MESICNE,1997-09-23
1728,1815,66,POPLATEK MESICNE,1993-04-17
1729,1816,44,POPLATEK MESICNE,1993-10-08
1730,1817,10,POPLATEK MESICNE,1996-12-16
1731,1818,54,POPLATEK MESICNE,1997-02-25
1732,1819,55,POPLATEK TYDNE,1996-10-21
1733,1820,10,POPLATEK MESICNE,1994-04-22
1734,1821,70,POPLATEK MESICNE,1995-04-07
1735,1822,30,POPLATEK MESICNE,1993-05-05
1736,1823,3,POPLATEK MESICNE,1996-09-28
1737,1824,52,POPLATEK MESICNE,1994-01-17
1738,1825,3,POPLATEK MESICNE,1995-12-05
1739,1826,5,POPLATEK MESICNE,1994-05-22
1740,1827,10,POPLATEK MESICNE,1993-09-06
1741,1828,1,POPLATEK MESICNE,1994-09-28
1742,1829,43,POPLATEK MESICNE,1993-02-27
1743,1830,10,POPLATEK MESICNE,1993-02-08
1744,1831,1,POPLATEK MESICNE,1993-09-21
1745,1832,70,POPLATEK MESICNE,1996-04-01
1746,1833,54,POPLATEK MESICNE,1997-11-15
1747,1834,62,POPLATEK MESICNE,1993-08-03
1748,1835,74,POPLATEK MESICNE,1994-12-24
1749,1836,42,POPLATEK MESICNE,1996-02-15
1750,1837,23,POPLATEK MESICNE,1993-06-24
1751,1838,68,POPLATEK MESICNE,1994-05-26
1752,1839,5,POPLATEK MESICNE,1997-06-22
1753,1840,21,POPLATEK MESICNE,1997-01-22
1754,1841,36,POPLATEK MESICNE,1997-06-12
1755,1843,12,POPLATEK MESICNE,1993-01-30
1756,1844,44,POPLATEK MESICNE,1993-01-06
1757,1845,47,POPLATEK MESICNE,1997-08-20
1758,1846,6,POPLATEK MESICNE,1995-06-17
1759,1847,47,POPLATEK MESICNE,1996-04-04
1760,1848,1,POPLATEK MESICNE,1994-08-04
1761,1851,55,POPLATEK MESICNE,1993-05-23
1762,1852,35,POPLATEK MESICNE,1993-07-05
1763,1853,7,POPLATEK MESICNE,1997-01-29
1764,1854,32,POPLATEK MESICNE,1997-02-02
1765,1855,34,POPLATEK MESICNE,1996-10-27
1766,1856,26,POPLATEK MESICNE,1994-06-19
1767,1857,37,POPLATEK MESICNE,1997-08-18
1768,1858,72,POPLATEK MESICNE,1995-02-18
1769,1859,50,POPLATEK MESICNE,1996-02-02
1770,1860,70,POPLATEK MESICNE,1997-01-02
1771,1861,54,POPLATEK MESICNE,1993-07-02
1772,1862,19,POPLATEK TYDNE,1995-04-15
1773,1863,62,POPLATEK MESICNE,1997-04-01
1774,1865,1,POPLATEK MESICNE,1994-05-04
1775,1866,4,POPLATEK MESICNE,1997-11-17
1776,1867,52,POPLATEK MESICNE,1995-11-15
1777,1868,16,POPLATEK TYDNE,1997-11-29
1778,1869,1,POPLATEK MESICNE,1996-06-14
1779,1870,10,POPLATEK MESICNE,1994-06-25
1780,1871,48,POPLATEK MESICNE,1994-05-10
1781,1872,61,POPLATEK MESICNE,1997-09-17
1782,1874,9,POPLATEK MESICNE,1993-03-27
1783,1875,44,POPLATEK MESICNE,1993-08-21
1784,1876,1,POPLATEK MESICNE,1997-09-20
1785,1877,76,POPLATEK MESICNE,1993-12-13
1786,1878,52,POPLATEK TYDNE,1994-09-13
1787,1879,10,POPLATEK MESICNE,1994-05-13
1788,1880,76,POPLATEK MESICNE,1994-02-25
1789,1881,60,POPLATEK MESICNE,1997-08-17
1790,1882,1,POPLATEK MESICNE,1993-12-21
1791,1884,54,POPLATEK MESICNE,1996-12-24
1792,1885,47,POPLATEK MESICNE,1996-08-13
1793,1886,32,POPLATEK MESICNE,1996-03-05
1794,1887,68,POPLATEK MESICNE,1993-05-09
1795,1888,6,POPLATEK MESICNE,1996-10-21
1796,1889,59,POPLATEK MESICNE,1995-02-06
1797,1890,1,POPLATEK TYDNE,1997-07-20
1798,1891,32,POPLATEK MESICNE,1993-04-10
1799,1892,28,POPLATEK MESICNE,1993-07-13
1800,1893,48,POPLATEK MESICNE,1996-07-20
1801,1894,6,POPLATEK MESICNE,1996-08-29
1802,1895,35,POPLATEK MESICNE,1996-07-12
1803,1896,74,POPLATEK MESICNE,1993-10-05
1804,1897,61,POPLATEK PO OBRATU,1996-03-05
1805,1898,70,POPLATEK MESICNE,1993-04-01
1806,1899,26,POPLATEK MESICNE,1996-11-05
1807,1900,27,POPLATEK MESICNE,1996-07-27
1808,1901,15,POPLATEK MESICNE,1995-12-01
1809,1902,50,POPLATEK TYDNE,1993-07-17
1810,1903,11,POPLATEK MESICNE,1996-07-05
1811,1904,70,POPLATEK MESICNE,1996-05-18
1812,1905,34,POPLATEK MESICNE,1996-05-25
1813,1906,1,POPLATEK MESICNE,1996-08-01
1814,1907,1,POPLATEK MESICNE,1997-03-25
1815,1908,20,POPLATEK MESICNE,1994-09-13
1816,1909,14,POPLATEK MESICNE,1993-01-12
1817,1910,60,POPLATEK MESICNE,1996-09-06
1818,1911,68,POPLATEK MESICNE,1994-08-21
1819,1912,64,POPLATEK MESICNE,1993-08-15
1820,1913,48,POPLATEK MESICNE,1996-06-06
1821,1914,27,POPLATEK MESICNE,1995-01-24
1822,1915,2,POPLATEK MESICNE,1997-04-14
1823,1916,72,POPLATEK MESICNE,1996-02-16
1824,1917,73,POPLATEK MESICNE,1995-12-13
1825,1918,24,POPLATEK MESICNE,1994-04-10
1826,1919,18,POPLATEK MESICNE,1994-12-04
1827,1920,40,POPLATEK MESICNE,1996-04-08
1828,1921,42,POPLATEK MESICNE,1997-06-27
1829,1922,60,POPLATEK MESICNE,1996-02-09
1830,1924,66,POPLATEK MESICNE,1996-05-16
1831,1925,12,POPLATEK MESICNE,1993-08-03
1832,1926,37,POPLATEK MESICNE,1993-01-06
1833,1927,42,POPLATEK MESICNE,1995-08-04
1834,1928,70,POPLATEK MESICNE,1997-03-02
1835,1929,1,POPLATEK MESICNE,1997-07-06
1836,1930,3,POPLATEK MESICNE,1993-06-27
1837,1931,20,POPLATEK MESICNE,1993-11-23
1838,1932,35,POPLATEK MESICNE,1996-04-03
1839,1933,35,POPLATEK MESICNE,1997-04-04
1840,1934,46,POPLATEK MESICNE,1994-10-05
1841,1935,38,POPLATEK MESICNE,1996-08-15
1842,1936,70,POPLATEK MESICNE,1995-07-18
1843,1937,36,POPLATEK MESICNE,1993-05-18
1844,1938,1,POPLATEK MESICNE,1994-06-25
1845,1939,6,POPLATEK TYDNE,1996-04-19
1846,1940,52,POPLATEK MESICNE,1993-12-22
1847,1941,60,POPLATEK MESICNE,1993-11-15
1848,1943,9,POPLATEK MESICNE,1996-11-26
1849,1944,72,POPLATEK MESICNE,1993-02-12
1850,1945,56,POPLATEK MESICNE,1995-11-09
1851,1946,46,POPLATEK MESICNE,1997-09-16
1852,1947,35,POPLATEK MESICNE,1993-11-12
1853,1948,64,POPLATEK MESICNE,1996-04-08
1854,1949,41,POPLATEK MESICNE,1994-05-04
1855,1950,70,POPLATEK MESICNE,1997-08-01
1856,1951,23,POPLATEK MESICNE,1997-08-07
1857,1952,70,POPLATEK MESICNE,1993-11-28
1858,1953,9,POPLATEK TYDNE,1997-05-15
1859,1954,72,POPLATEK MESICNE,1996-06-05
1860,1955,49,POPLATEK MESICNE,1995-01-07
1861,1956,63,POPLATEK MESICNE,1997-05-23
1862,1957,33,POPLATEK MESICNE,1996-09-18
1863,1958,40,POPLATEK MESICNE,1994-10-24
1864,1959,62,POPLATEK MESICNE,1993-12-24
1865,1960,31,POPLATEK MESICNE,1997-12-04
1866,1961,13,POPLATEK MESICNE,1995-08-30
1867,1962,77,POPLATEK MESICNE,1996-02-24
1868,1963,42,POPLATEK MESICNE,1996-02-03
1869,1964,25,POPLATEK MESICNE,1996-02-12
1870,1965,57,POPLATEK PO OBRATU,1993-02-08
1871,1966,27,POPLATEK MESICNE,1993-02-12
1872,1967,26,POPLATEK TYDNE,1995-02-13
1873,1968,16,POPLATEK TYDNE,1997-10-14
1874,1969,5,POPLATEK MESICNE,1994-04-02
1875,1970,8,POPLATEK MESICNE,1993-12-08
1876,1971,41,POPLATEK MESICNE,1995-08-04
1877,1972,77,POPLATEK MESICNE,1993-01-02
1878,1973,71,POPLATEK MESICNE,1996-06-05
1879,1974,42,POPLATEK MESICNE,1995-06-01
1880,1975,19,POPLATEK MESICNE,1994-09-07
1881,1976,26,POPLATEK MESICNE,1997-03-25
1882,1977,41,POPLATEK MESICNE,1996-02-03
1883,1978,57,POPLATEK TYDNE,1993-06-11
1884,1979,26,POPLATEK MESICNE,1993-01-11
1885,1980,49,POPLATEK MESICNE,1996-03-16
1886,1981,64,POPLATEK MESICNE,1993-10-08
1887,1982,6,POPLATEK MESICNE,1997-05-08
1888,1983,54,POPLATEK MESICNE,1997-12-25
1889,1984,73,POPLATEK MESICNE,1993-11-07
1890,1985,20,POPLATEK MESICNE,1996-07-29
1891,1986,46,POPLATEK MESICNE,1995-04-04
1892,1987,54,POPLATEK MESICNE,1994-03-17
1893,1988,72,POPLATEK MESICNE,1996-12-30
1894,1989,48,POPLATEK MESICNE,1994-09-21
1895,1990,1,POPLATEK MESICNE,1993-06-09
1896,1991,1,POPLATEK MESICNE,1996-11-16
1897,1992,48,POPLATEK MESICNE,1997-09-27
1898,1993,68,POPLATEK MESICNE,1994-10-30
1899,1994,42,POPLATEK MESICNE,1995-07-19
1900,1995,54,POPLATEK MESICNE,1997-07-18
1901,1996,6,POPLATEK TYDNE,1996-05-08
1902,1997,74,POPLATEK MESICNE,1996-09-05
1903,1998,1,POPLATEK MESICNE,1993-06-17
1904,1999,70,POPLATEK MESICNE,1993-06-06
1905,2000,5,POPLATEK MESICNE,1997-08-06
1906,2001,75,POPLATEK MESICNE,1994-05-19
1907,2002,1,POPLATEK MESICNE,1993-04-08
1908,2003,32,POPLATEK MESICNE,1995-11-27
1909,2004,42,POPLATEK MESICNE,1996-08-04
1910,2005,16,POPLATEK MESICNE,1997-05-11
1911,2006,25,POPLATEK MESICNE,1997-06-16
1912,2007,45,POPLATEK MESICNE,1997-09-29
1913,2008,52,POPLATEK MESICNE,1993-04-16
1914,2009,17,POPLATEK MESICNE,1994-04-14
1915,2010,1,POPLATEK MESICNE,1993-12-27
1916,2011,75,POPLATEK MESICNE,1993-03-25
1917,2012,4,POPLATEK MESICNE,1996-04-08
1918,2013,54,POPLATEK MESICNE,1996-08-15
1919,2015,68,POPLATEK MESICNE,1995-11-25
1920,2016,1,POPLATEK MESICNE,1997-02-23
1921,2017,54,POPLATEK MESICNE,1996-02-21
1922,2018,42,POPLATEK MESICNE,1995-06-04
1923,2019,64,POPLATEK MESICNE,1997-06-11
1924,2020,13,POPLATEK MESICNE,1993-09-04
1925,2021,69,POPLATEK MESICNE,1997-02-05
1926,2022,72,POPLATEK MESICNE,1993-06-11
1927,2023,68,POPLATEK MESICNE,1993-01-26
1928,2024,20,POPLATEK MESICNE,1997-03-02
1929,2025,19,POPLATEK MESICNE,1994-10-02
1930,2026,64,POPLATEK MESICNE,1996-09-14
1931,2027,19,POPLATEK MESICNE,1994-11-28
1932,2028,7,POPLATEK TYDNE,1994-11-26
1933,2029,55,POPLATEK MESICNE,1993-05-29
1934,2030,51,POPLATEK MESICNE,1994-09-13
1935,2032,36,POPLATEK MESICNE,1996-11-14
1936,2033,71,POPLATEK MESICNE,1996-03-20
1937,2034,54,POPLATEK MESICNE,1996-08-21
1938,2035,53,POPLATEK MESICNE,1996-05-10
1939,2036,70,POPLATEK MESICNE,1997-10-03
1940,2037,20,POPLATEK MESICNE,1993-05-06
1941,2038,42,POPLATEK MESICNE,1993-08-06
1942,2039,44,POPLATEK MESICNE,1993-03-12
1943,2040,75,POPLATEK MESICNE,1996-06-25
1944,2041,48,POPLATEK MESICNE,1995-07-05
1945,2042,31,POPLATEK MESICNE,1997-02-12
1946,2043,46,POPLATEK MESICNE,1995-11-27
1947,2044,6,POPLATEK MESICNE,1994-11-23
1948,2045,34,POPLATEK MESICNE,1996-09-09
1949,2046,68,POPLATEK MESICNE,1996-10-17
1950,2047,20,POPLATEK MESICNE,1995-02-21
1951,2048,76,POPLATEK MESICNE,1997-03-30
1952,2049,67,POPLATEK MESICNE,1997-12-19
1953,2050,1,POPLATEK MESICNE,1993-10-22
1954,2051,64,POPLATEK TYDNE,1995-11-08
1955,2052,61,POPLATEK MESICNE,1993-10-20
1956,2053,5,POPLATEK MESICNE,1997-10-16
1957,2054,1,POPLATEK MESICNE,1995-01-24
1958,2055,37,POPLATEK MESICNE,1997-04-17
1959,2056,58,POPLATEK MESICNE,1993-04-07
1960,2057,1,POPLATEK MESICNE,1997-06-20
1961,2058,34,POPLATEK MESICNE,1996-09-09
1962,2059,37,POPLATEK MESICNE,1994-10-08
1963,2060,13,POPLATEK MESICNE,1996-12-05
1964,2061,24,POPLATEK MESICNE,1993-05-12
1965,2062,70,POPLATEK MESICNE,1996-03-06
1966,2063,1,POPLATEK MESICNE,1993-12-04
1967,2064,54,POPLATEK MESICNE,1996-12-30
1968,2065,61,POPLATEK MESICNE,1996-08-28
1969,2066,25,POPLATEK MESICNE,1996-08-07
1970,2067,76,POPLATEK MESICNE,1994-04-07
1971,2068,21,POPLATEK MESICNE,1993-06-02
1972,2069,72,POPLATEK MESICNE,1997-10-08
1973,2070,72,POPLATEK MESICNE,1993-01-29
1974,2071,35,POPLATEK MESICNE,1997-05-08
1975,2072,41,POPLATEK MESICNE,1993-10-17
1976,2073,59,POPLATEK MESICNE,1997-08-14
1977,2074,12,POPLATEK MESICNE,1996-02-18
1978,2075,33,POPLATEK MESICNE,1996-01-01
1979,2076,18,POPLATEK MESICNE,1996-09-17
1980,2077,29,POPLATEK MESICNE,1995-01-04
1981,2078,62,POPLATEK MESICNE,1993-07-08
1982,2079,55,POPLATEK MESICNE,1997-09-06
1983,2080,74,POPLATEK MESICNE,1997-04-27
1984,2081,36,POPLATEK MESICNE,1997-07-02
1985,2082,36,POPLATEK MESICNE,1993-09-03
1986,2083,1,POPLATEK MESICNE,1996-09-28
1987,2084,44,POPLATEK MESICNE,1996-09-08
1988,2085,25,POPLATEK MESICNE,1997-02-13
1989,2086,70,POPLATEK TYDNE,1996-08-09
1990,2087,7,POPLATEK TYDNE,1993-01-08
1991,2088,4,POPLATEK MESICNE,1993-07-28
1992,2089,29,POPLATEK TYDNE,1997-03-05
1993,2090,40,POPLATEK MESICNE,1996-11-26
1994,2091,1,POPLATEK MESICNE,1996-09-25
1995,2092,1,POPLATEK MESICNE,1994-04-29
1996,2093,64,POPLATEK MESICNE,1997-07-07
1997,2094,73,POPLATEK MESICNE,1996-08-23
1998,2095,56,POPLATEK MESICNE,1995-12-19
1999,2096,32,POPLATEK MESICNE,1995-06-17
2000,2097,46,POPLATEK MESICNE,1997-10-11
2001,2099,3,POPLATEK TYDNE,1993-01-12
2002,2101,9,POPLATEK MESICNE,1996-08-04
2003,2102,41,POPLATEK MESICNE,1996-08-05
2004,2103,48,POPLATEK MESICNE,1997-02-01
2005,2104,48,POPLATEK MESICNE,1996-06-12
2006,2105,70,POPLATEK MESICNE,1996-03-09
2007,2106,1,POPLATEK MESICNE,1996-02-01
2008,2107,70,POPLATEK MESICNE,1996-11-09
2009,2108,74,POPLATEK MESICNE,1996-07-06
2010,2109,34,POPLATEK MESICNE,1996-02-02
2011,2110,64,POPLATEK MESICNE,1993-02-23
2012,2111,42,POPLATEK TYDNE,1995-01-25
2013,2112,44,POPLATEK MESICNE,1996-07-12
2014,2113,7,POPLATEK MESICNE,1996-08-28
2015,2114,30,POPLATEK MESICNE,1996-08-11
2016,2115,8,POPLATEK MESICNE,1996-12-05
2017,2116,70,POPLATEK MESICNE,1996-05-02
2018,2117,48,POPLATEK MESICNE,1996-08-07
2019,2118,42,POPLATEK MESICNE,1997-05-11
2020,2119,74,POPLATEK MESICNE,1995-09-21
2021,2121,64,POPLATEK MESICNE,1994-12-05
2022,2122,68,POPLATEK MESICNE,1993-01-08
2023,2123,64,POPLATEK MESICNE,1993-07-26
2024,2124,69,POPLATEK MESICNE,1993-02-20
2025,2125,43,POPLATEK TYDNE,1997-11-20
2026,2126,1,POPLATEK MESICNE,1997-02-09
2027,2127,1,POPLATEK MESICNE,1997-05-09
2028,2128,22,POPLATEK MESICNE,1993-12-10
2029,2130,46,POPLATEK MESICNE,1996-11-04
2030,2131,70,POPLATEK MESICNE,1996-07-11
2031,2132,76,POPLATEK MESICNE,1993-10-08
2032,2133,11,POPLATEK MESICNE,1997-10-07
2033,2134,52,POPLATEK MESICNE,1996-08-06
2034,2135,51,POPLATEK MESICNE,1997-06-17
2035,2136,75,POPLATEK MESICNE,1997-10-02
2036,2137,4,POPLATEK PO OBRATU,1993-08-17
2037,2138,75,POPLATEK MESICNE,1997-08-11
2038,2139,8,POPLATEK MESICNE,1995-06-09
2039,2140,75,POPLATEK MESICNE,1993-10-21
2040,2141,21,POPLATEK MESICNE,1997-05-09
2041,2142,42,POPLATEK MESICNE,1997-09-01
2042,2143,1,POPLATEK MESICNE,1996-01-13
2043,2144,55,POPLATEK PO OBRATU,1995-07-21
2044,2146,31,POPLATEK MESICNE,1993-06-05
2045,2147,28,POPLATEK MESICNE,1996-07-10
2046,2148,1,POPLATEK MESICNE,1995-09-22
2047,2149,7,POPLATEK MESICNE,1996-08-11
2048,2150,37,POPLATEK MESICNE,1993-09-12
2049,2151,38,POPLATEK MESICNE,1995-02-08
2050,2152,22,POPLATEK MESICNE,1997-10-23
2051,2153,31,POPLATEK TYDNE,1996-01-07
2052,2154,63,POPLATEK MESICNE,1994-04-21
2053,2155,58,POPLATEK MESICNE,1994-06-08
2054,2156,1,POPLATEK MESICNE,1996-09-11
2055,2157,77,POPLATEK MESICNE,1995-11-08
2056,2158,38,POPLATEK MESICNE,1997-03-29
2057,2159,1,POPLATEK MESICNE,1996-01-01
2058,2160,72,POPLATEK MESICNE,1996-11-10
2059,2161,15,POPLATEK TYDNE,1993-12-30
2060,2162,50,POPLATEK MESICNE,1997-11-21
2061,2163,17,POPLATEK MESICNE,1995-01-05
2062,2164,63,POPLATEK MESICNE,1996-09-12
2063,2165,51,POPLATEK MESICNE,1997-04-08
2064,2166,71,POPLATEK MESICNE,1997-04-12
2065,2167,16,POPLATEK MESICNE,1993-08-08
2066,2169,57,POPLATEK MESICNE,1997-07-09
2067,2170,1,POPLATEK PO OBRATU,1994-05-19
2068,2172,1,POPLATEK MESICNE,1997-09-02
2069,2173,64,POPLATEK MESICNE,1997-05-02
2070,2174,18,POPLATEK MESICNE,1997-10-24
2071,2175,1,POPLATEK MESICNE,1993-04-27
2072,2176,67,POPLATEK MESICNE,1993-06-06
2073,2177,62,POPLATEK MESICNE,1993-01-04
2074,2178,64,POPLATEK MESICNE,1995-05-15
2075,2179,1,POPLATEK TYDNE,1994-01-14
2076,2180,45,POPLATEK MESICNE,1993-10-27
2077,2182,22,POPLATEK MESICNE,1997-07-12
2078,2183,54,POPLATEK MESICNE,1997-07-17
2079,2184,6,POPLATEK MESICNE,1997-05-07
2080,2185,67,POPLATEK MESICNE,1995-01-18
2081,2186,63,POPLATEK MESICNE,1993-07-07
2082,2187,9,POPLATEK TYDNE,1996-02-26
2083,2189,75,POPLATEK MESICNE,1993-04-22
2084,2190,41,POPLATEK TYDNE,1996-06-04
2085,2191,1,POPLATEK MESICNE,1996-08-08
2086,2192,59,POPLATEK MESICNE,1996-03-22
2087,2193,44,POPLATEK MESICNE,1996-11-03
2088,2194,54,POPLATEK MESICNE,1997-02-25
2089,2195,73,POPLATEK MESICNE,1994-10-08
2090,2196,11,POPLATEK MESICNE,1997-07-24
2091,2197,46,POPLATEK MESICNE,1997-07-26
2092,2199,1,POPLATEK MESICNE,1993-08-04
2093,2200,1,POPLATEK MESICNE,1997-06-26
2094,2201,8,POPLATEK MESICNE,1993-10-05
2095,2203,47,POPLATEK MESICNE,1995-04-04
2096,2204,9,POPLATEK MESICNE,1997-07-20
2097,2205,51,POPLATEK MESICNE,1996-04-13
2098,2206,45,POPLATEK MESICNE,1995-08-10
2099,2207,35,POPLATEK MESICNE,1996-01-25
2100,2208,7,POPLATEK MESICNE,1997-07-02
2101,2209,65,POPLATEK MESICNE,1996-08-15
2102,2210,31,POPLATEK MESICNE,1996-08-13
2103,2211,61,POPLATEK PO OBRATU,1997-11-10
2104,2212,33,POPLATEK MESICNE,1996-02-12
2105,2213,68,POPLATEK MESICNE,1993-07-11
2106,2214,45,POPLATEK MESICNE,1996-01-27
2107,2215,48,POPLATEK MESICNE,1997-10-17
2108,2216,74,POPLATEK MESICNE,1993-04-17
2109,2217,73,POPLATEK MESICNE,1996-01-27
2110,2218,19,POPLATEK MESICNE,1994-11-21
2111,2219,60,POPLATEK MESICNE,1993-03-11
2112,2220,16,POPLATEK MESICNE,1993-02-10
2113,2221,58,POPLATEK MESICNE,1997-11-15
2114,2222,47,POPLATEK MESICNE,1993-05-01
2115,2223,44,POPLATEK MESICNE,1996-01-05
2116,2224,46,POPLATEK PO OBRATU,1997-03-08
2117,2225,15,POPLATEK MESICNE,1996-01-24
2118,2226,2,POPLATEK MESICNE,1996-02-17
2119,2227,31,POPLATEK TYDNE,1994-05-22
2120,2228,34,POPLATEK MESICNE,1994-03-19
2121,2229,1,POPLATEK MESICNE,1997-01-27
2122,2230,7,POPLATEK MESICNE,1996-02-11
2123,2231,2,POPLATEK MESICNE,1997-10-14
2124,2232,1,POPLATEK MESICNE,1996-05-07
2125,2233,43,POPLATEK MESICNE,1996-01-03
2126,2234,3,POPLATEK MESICNE,1996-11-21
2127,2235,45,POPLATEK MESICNE,1995-10-22
2128,2236,73,POPLATEK MESICNE,1995-08-27
2129,2237,26,POPLATEK MESICNE,1995-12-13
2130,2239,25,POPLATEK MESICNE,1995-01-05
2131,2240,36,POPLATEK MESICNE,1996-10-07
2132,2241,6,POPLATEK MESICNE,1993-02-08
2133,2242,7,POPLATEK TYDNE,1993-02-25
2134,2243,25,POPLATEK MESICNE,1996-01-24
2135,2244,46,POPLATEK MESICNE,1995-07-19
2136,2245,29,POPLATEK MESICNE,1993-03-30
2137,2246,1,POPLATEK MESICNE,1996-04-25
2138,2247,24,POPLATEK MESICNE,1996-04-13
2139,2250,35,POPLATEK MESICNE,1993-11-02
2140,2252,1,POPLATEK MESICNE,1996-10-05
2141,2253,74,POPLATEK MESICNE,1993-07-24
2142,2254,1,POPLATEK MESICNE,1996-04-17
2143,2255,52,POPLATEK MESICNE,1995-10-14
2144,2256,48,POPLATEK MESICNE,1993-02-06
2145,2257,57,POPLATEK MESICNE,1993-12-21
2146,2258,3,POPLATEK MESICNE,1996-11-12
2147,2259,64,POPLATEK MESICNE,1994-05-14
2148,2260,1,POPLATEK MESICNE,1994-06-07
2149,2261,1,POPLATEK TYDNE,1996-12-27
2150,2262,13,POPLATEK MESICNE,1997-02-08
2151,2263,36,POPLATEK MESICNE,1996-03-12
2152,2264,41,POPLATEK MESICNE,1996-11-22
2153,2265,65,POPLATEK MESICNE,1995-08-03
2154,2266,50,POPLATEK MESICNE,1996-07-19
2155,2267,54,POPLATEK TYDNE,1994-09-20
2156,2268,1,POPLATEK MESICNE,1995-02-11
2157,2269,6,POPLATEK MESICNE,1993-11-04
2158,2270,14,POPLATEK MESICNE,1997-03-08
2159,2271,68,POPLATEK MESICNE,1993-11-13
2160,2272,48,POPLATEK MESICNE,1997-10-08
2161,2274,66,POPLATEK MESICNE,1996-01-21
2162,2275,1,POPLATEK MESICNE,1996-09-16
2163,2276,31,POPLATEK MESICNE,1993-10-22
2164,2278,1,POPLATEK MESICNE,1996-08-03
2165,2279,2,POPLATEK TYDNE,1996-10-30
2166,2280,68,POPLATEK MESICNE,1995-08-17
2167,2281,1,POPLATEK MESICNE,1995-07-13
2168,2282,29,POPLATEK TYDNE,1993-09-17
2169,2285,36,POPLATEK MESICNE,1996-11-21
2170,2286,70,POPLATEK MESICNE,1996-12-06
2171,2287,1,POPLATEK MESICNE,1996-04-21
2172,2288,69,POPLATEK MESICNE,1996-01-01
2173,2289,1,POPLATEK MESICNE,1996-03-07
2174,2290,37,POPLATEK MESICNE,1996-10-22
2175,2291,49,POPLATEK MESICNE,1996-07-27
2176,2292,41,POPLATEK MESICNE,1995-06-29
2177,2293,31,POPLATEK MESICNE,1993-02-13
2178,2294,46,POPLATEK MESICNE,1996-09-29
2179,2295,57,POPLATEK MESICNE,1996-06-25
2180,2296,29,POPLATEK MESICNE,1997-11-05
2181,2297,46,POPLATEK MESICNE,1995-06-18
2182,2298,31,POPLATEK MESICNE,1993-07-03
2183,2299,1,POPLATEK MESICNE,1997-01-21
2184,2300,36,POPLATEK MESICNE,1997-01-13
2185,2301,22,POPLATEK MESICNE,1995-10-10
2186,2302,24,POPLATEK MESICNE,1993-09-10
2187,2303,41,POPLATEK MESICNE,1996-11-24
2188,2304,49,POPLATEK MESICNE,1996-02-19
2189,2305,1,POPLATEK MESICNE,1993-12-11
2190,2306,38,POPLATEK MESICNE,1993-12-08
2191,2307,60,POPLATEK MESICNE,1995-07-12
2192,2309,18,POPLATEK MESICNE,1995-12-03
2193,2310,15,POPLATEK MESICNE,1995-07-19
2194,2311,28,POPLATEK MESICNE,1997-10-19
2195,2312,65,POPLATEK MESICNE,1997-09-26
2196,2313,26,POPLATEK TYDNE,1993-04-13
2197,2314,2,POPLATEK MESICNE,1996-09-07
