,Total day charge,Total intl calls,Area code_415,Area code_510,Total eve minutes,Total day minutes,Total day calls,Voice mail plan,Area code_408,Customer service calls,International plan,Churn,Number vmail messages,Total intl minutes,Total intl charge,Total eve charge
776,19.01,4.0,0.0,0.0,239.6,111.8,85.0,1.0,1.0,1.0,0.0,0.0,24.0,6.9,1.86,20.37
777,27.05,18.0,1.0,0.0,149.8,159.1,106.0,1.0,0.0,1.0,0.0,0.0,33.0,13.0,3.51,12.73
778,36.11,4.0,0.0,1.0,224.6,212.4,105.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.43,19.09
779,24.19,1.0,1.0,0.0,306.3,142.3,112.0,0.0,0.0,1.0,0.0,0.0,0.0,9.9,2.67,26.04
780,58.96,9.0,1.0,0.0,249.5,346.8,55.0,0.0,0.0,1.0,1.0,1.0,0.0,13.3,3.59,21.21
781,19.36,9.0,1.0,0.0,145.3,113.9,102.0,1.0,0.0,1.0,0.0,0.0,15.0,11.8,3.19,12.35
782,45.54,2.0,1.0,0.0,263.3,267.9,103.0,1.0,0.0,1.0,1.0,1.0,27.0,8.3,2.24,22.38
783,29.14,4.0,0.0,1.0,115.2,171.4,117.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,4.59,9.79
784,46.82,3.0,0.0,0.0,187.5,275.4,150.0,0.0,1.0,1.0,0.0,0.0,0.0,13.6,3.67,15.94
785,33.52,2.0,1.0,0.0,249.9,197.2,118.0,1.0,0.0,0.0,0.0,0.0,31.0,3.9,1.05,21.24
786,15.59,5.0,0.0,1.0,150.6,91.7,104.0,1.0,0.0,1.0,0.0,0.0,26.0,7.7,2.08,12.8
787,21.47,2.0,0.0,1.0,141.6,126.3,99.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,2.59,12.04
788,42.76,6.0,0.0,1.0,234.1,251.5,107.0,1.0,0.0,3.0,0.0,0.0,33.0,10.4,2.81,19.9
789,32.4,5.0,0.0,1.0,152.3,190.6,108.0,0.0,0.0,1.0,0.0,0.0,0.0,7.5,2.03,12.95
790,19.74,5.0,0.0,1.0,201.8,116.1,101.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,3.13,17.15
791,30.5,3.0,0.0,1.0,232.5,179.4,80.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,3.97,19.76
792,35.31,3.0,1.0,0.0,164.8,207.7,109.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2.13,14.01
793,47.14,4.0,0.0,0.0,228.4,277.3,138.0,0.0,1.0,2.0,0.0,1.0,0.0,12.8,3.46,19.41
794,21.3,4.0,1.0,0.0,167.6,125.3,84.0,0.0,0.0,1.0,0.0,0.0,0.0,8.4,2.27,14.25
795,23.48,3.0,0.0,0.0,167.3,138.1,91.0,1.0,1.0,2.0,0.0,0.0,32.0,6.8,1.84,14.22
796,34.22,3.0,1.0,0.0,143.8,201.3,101.0,1.0,0.0,1.0,0.0,0.0,27.0,12.3,3.32,12.22
797,32.37,4.0,1.0,0.0,317.5,190.4,92.0,0.0,0.0,2.0,0.0,0.0,0.0,8.3,2.24,26.99
798,24.36,7.0,0.0,0.0,195.5,143.3,91.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.62,16.62
799,16.56,2.0,1.0,0.0,203.6,97.4,57.0,1.0,0.0,2.0,0.0,0.0,42.0,11.4,3.08,17.31
800,30.84,3.0,1.0,0.0,167.7,181.4,111.0,0.0,0.0,3.0,0.0,0.0,0.0,11.3,3.05,14.25
801,24.38,6.0,1.0,0.0,289.4,143.4,130.0,0.0,0.0,2.0,0.0,0.0,0.0,9.7,2.62,24.6
802,17.83,5.0,1.0,0.0,198.5,104.9,111.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,2.16,16.87
803,19.52,4.0,1.0,0.0,81.9,114.8,125.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.24,6.96
804,39.53,2.0,1.0,0.0,205.5,232.5,96.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,3.21,17.47
805,24.41,3.0,1.0,0.0,152.4,143.6,117.0,0.0,0.0,1.0,0.0,0.0,0.0,8.6,2.32,12.95
806,30.04,4.0,1.0,0.0,244.1,176.7,132.0,0.0,0.0,2.0,0.0,0.0,0.0,9.1,2.46,20.75
807,44.78,5.0,1.0,0.0,230.3,263.4,148.0,0.0,0.0,1.0,0.0,1.0,0.0,11.4,3.08,19.58
808,24.65,3.0,1.0,0.0,194.5,145.0,72.0,1.0,0.0,2.0,0.0,0.0,33.0,14.2,3.83,16.53
809,28.37,5.0,0.0,1.0,154.9,166.9,99.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.94,13.17
810,24.23,8.0,0.0,1.0,195.7,142.5,87.0,0.0,0.0,2.0,0.0,0.0,0.0,7.8,2.11,16.63
811,22.61,3.0,0.0,1.0,262.8,133.0,65.0,0.0,0.0,1.0,1.0,0.0,0.0,11.2,3.02,22.34
812,16.15,2.0,1.0,0.0,291.2,95.0,94.0,1.0,0.0,2.0,0.0,0.0,28.0,10.0,2.7,24.75
813,33.01,1.0,0.0,1.0,249.4,194.2,106.0,0.0,0.0,1.0,1.0,1.0,0.0,12.9,3.48,21.2
814,37.88,0.0,1.0,0.0,215.9,222.8,114.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.35
815,36.72,4.0,1.0,0.0,232.3,216.0,125.0,1.0,0.0,2.0,0.0,1.0,42.0,9.3,2.51,19.75
816,24.87,9.0,1.0,0.0,171.8,146.3,108.0,0.0,0.0,1.0,0.0,0.0,0.0,5.3,1.43,14.6
817,39.92,5.0,0.0,1.0,140.9,234.8,85.0,0.0,0.0,1.0,0.0,0.0,0.0,9.5,2.57,11.98
818,33.76,6.0,0.0,0.0,213.9,198.6,111.0,0.0,1.0,2.0,0.0,0.0,0.0,10.6,2.86,18.18
819,24.24,2.0,0.0,0.0,208.2,142.6,77.0,1.0,1.0,3.0,0.0,0.0,32.0,12.0,3.24,17.7
820,22.81,5.0,0.0,1.0,165.0,134.2,80.0,0.0,0.0,0.0,1.0,0.0,0.0,10.7,2.89,14.03
821,19.02,3.0,1.0,0.0,114.0,111.9,92.0,0.0,0.0,5.0,0.0,1.0,0.0,14.1,3.81,9.69
822,20.88,2.0,1.0,0.0,211.3,122.8,89.0,0.0,0.0,2.0,0.0,0.0,0.0,10.7,2.89,17.96
823,32.18,5.0,0.0,1.0,220.9,189.3,77.0,0.0,0.0,4.0,0.0,0.0,0.0,9.2,2.48,18.78
824,40.87,6.0,0.0,1.0,201.8,240.4,112.0,1.0,0.0,0.0,0.0,0.0,38.0,16.1,4.35,17.15
825,15.9,3.0,0.0,1.0,183.4,93.5,112.0,1.0,0.0,0.0,1.0,0.0,24.0,9.9,2.67,15.59
826,26.96,8.0,1.0,0.0,211.2,158.6,104.0,0.0,0.0,3.0,0.0,0.0,0.0,10.2,2.75,17.95
827,37.55,5.0,0.0,1.0,242.2,220.9,129.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,1.73,20.59
828,24.55,7.0,1.0,0.0,266.5,144.4,87.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,1.92,22.65
829,36.09,3.0,0.0,1.0,228.4,212.3,107.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,2.08,19.41
830,24.99,9.0,0.0,1.0,165.7,147.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,8.4,2.27,14.08
831,16.35,10.0,0.0,1.0,178.9,96.2,112.0,1.0,0.0,2.0,0.0,0.0,25.0,12.9,3.48,15.21
832,44.78,2.0,1.0,0.0,179.1,263.4,118.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,2.78,15.22
833,2.13,9.0,1.0,0.0,256.6,12.5,67.0,0.0,0.0,1.0,1.0,0.0,0.0,7.7,2.08,21.81
834,27.59,3.0,0.0,0.0,192.4,162.3,116.0,0.0,1.0,2.0,0.0,0.0,0.0,10.1,2.73,16.35
835,31.21,3.0,0.0,0.0,58.6,183.6,107.0,0.0,1.0,1.0,0.0,0.0,0.0,8.7,2.35,4.98
836,20.91,4.0,1.0,0.0,133.9,123.0,158.0,1.0,0.0,1.0,0.0,0.0,38.0,13.3,3.59,11.38
837,35.36,6.0,0.0,1.0,198.9,208.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,2.32,16.91
838,40.66,3.0,1.0,0.0,188.5,239.2,72.0,0.0,0.0,1.0,0.0,0.0,0.0,8.8,2.38,16.02
839,32.81,3.0,0.0,1.0,89.8,193.0,97.0,0.0,0.0,1.0,0.0,0.0,0.0,15.3,4.13,7.63
840,19.84,3.0,1.0,0.0,145.9,116.7,71.0,1.0,0.0,1.0,0.0,0.0,26.0,9.9,2.67,12.4
841,15.95,2.0,0.0,1.0,150.0,93.8,127.0,0.0,0.0,1.0,0.0,0.0,0.0,10.7,2.89,12.75
842,26.2,3.0,1.0,0.0,118.7,154.1,114.0,1.0,0.0,2.0,1.0,0.0,30.0,12.9,3.48,10.09
843,40.72,6.0,1.0,0.0,203.8,239.5,82.0,1.0,0.0,0.0,0.0,0.0,29.0,9.9,2.67,17.32
844,36.72,4.0,0.0,1.0,224.1,216.0,140.0,1.0,0.0,0.0,0.0,0.0,25.0,11.8,3.19,19.05
845,31.86,6.0,0.0,0.0,177.8,187.4,97.0,0.0,1.0,1.0,0.0,0.0,0.0,12.2,3.29,15.11
846,28.46,5.0,1.0,0.0,233.2,167.4,119.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,2.78,19.82
847,27.27,4.0,0.0,1.0,218.1,160.4,108.0,0.0,0.0,1.0,0.0,0.0,0.0,12.5,3.38,18.54
848,24.34,9.0,1.0,0.0,209.1,143.2,92.0,0.0,0.0,1.0,0.0,0.0,0.0,11.9,3.21,17.77
849,37.25,6.0,0.0,0.0,151.5,219.1,88.0,1.0,1.0,1.0,0.0,0.0,25.0,14.3,3.86,12.88
850,39.58,7.0,1.0,0.0,175.2,232.8,106.0,0.0,0.0,2.0,0.0,0.0,0.0,12.5,3.38,14.89
851,27.54,8.0,0.0,0.0,247.5,162.0,81.0,0.0,1.0,0.0,0.0,0.0,0.0,8.9,2.4,21.04
852,35.68,3.0,0.0,0.0,221.3,209.9,112.0,0.0,1.0,1.0,0.0,0.0,0.0,8.2,2.21,18.81
853,32.56,0.0,1.0,0.0,175.2,191.5,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.89
854,49.49,2.0,0.0,0.0,226.7,291.1,150.0,1.0,1.0,1.0,0.0,0.0,19.0,7.5,2.03,19.27
855,43.5,5.0,1.0,0.0,204.1,255.9,97.0,0.0,0.0,3.0,0.0,0.0,0.0,12.3,3.32,17.35
856,42.96,4.0,0.0,0.0,221.1,252.7,97.0,0.0,1.0,2.0,0.0,0.0,0.0,12.4,3.35,18.79
857,22.46,6.0,0.0,0.0,247.5,132.1,72.0,0.0,1.0,3.0,0.0,0.0,0.0,6.9,1.86,21.04
858,36.89,4.0,0.0,0.0,207.0,217.0,115.0,0.0,1.0,1.0,0.0,0.0,0.0,8.2,2.21,17.6
859,17.32,2.0,0.0,1.0,223.1,101.9,79.0,1.0,0.0,0.0,0.0,0.0,42.0,12.9,3.48,18.96
860,35.96,4.0,0.0,1.0,184.6,211.5,100.0,0.0,0.0,2.0,0.0,0.0,0.0,13.3,3.59,15.69
861,26.08,3.0,0.0,1.0,198.5,153.4,86.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,2.81,16.87
862,28.27,3.0,0.0,1.0,239.3,166.3,95.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,2.7,20.34
863,31.48,13.0,0.0,0.0,170.4,185.2,87.0,0.0,1.0,1.0,0.0,0.0,0.0,9.5,2.57,14.48
864,17.78,8.0,0.0,0.0,149.5,104.6,121.0,0.0,1.0,2.0,0.0,0.0,0.0,6.5,1.76,12.71
865,46.65,3.0,0.0,1.0,198.6,274.4,120.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.62,16.88
866,47.58,2.0,1.0,0.0,223.1,279.9,121.0,1.0,0.0,1.0,0.0,0.0,29.0,13.0,3.51,18.96
867,31.82,4.0,0.0,1.0,195.6,187.2,127.0,0.0,0.0,1.0,0.0,0.0,0.0,5.1,1.38,16.63
868,46.95,4.0,1.0,0.0,165.8,276.2,95.0,0.0,0.0,3.0,0.0,0.0,0.0,2.2,0.59,14.09
869,34.07,4.0,1.0,0.0,272.8,200.4,104.0,1.0,0.0,1.0,0.0,0.0,35.0,8.3,2.24,23.19
870,27.59,4.0,0.0,1.0,244.0,162.3,96.0,0.0,0.0,2.0,0.0,0.0,0.0,9.1,2.46,20.74
871,30.07,2.0,0.0,1.0,102.8,176.9,128.0,0.0,0.0,4.0,0.0,1.0,0.0,10.5,2.84,8.74
872,28.14,6.0,1.0,0.0,205.5,165.5,78.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,3.29,17.47
873,34.24,4.0,0.0,1.0,246.5,201.4,100.0,1.0,0.0,2.0,0.0,1.0,28.0,12.9,3.48,20.95
874,32.39,5.0,0.0,1.0,179.6,190.5,115.0,0.0,0.0,3.0,0.0,0.0,0.0,10.1,2.73,15.27
875,40.1,2.0,0.0,1.0,80.6,235.9,104.0,0.0,0.0,3.0,0.0,0.0,0.0,5.8,1.57,6.85
876,24.58,9.0,1.0,0.0,258.8,144.6,115.0,0.0,0.0,2.0,0.0,0.0,0.0,7.4,2.0,22.0
877,17.17,2.0,0.0,0.0,155.6,101.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,13.3,3.59,13.23
878,35.07,4.0,1.0,0.0,292.8,206.3,98.0,0.0,0.0,1.0,0.0,0.0,0.0,10.6,2.86,24.89
879,28.07,4.0,0.0,0.0,267.0,165.1,85.0,1.0,1.0,1.0,0.0,0.0,15.0,10.9,2.94,22.7
880,28.05,7.0,0.0,0.0,202.6,165.0,129.0,0.0,1.0,1.0,0.0,1.0,0.0,12.5,3.38,17.22
881,26.4,4.0,1.0,0.0,188.2,155.3,116.0,0.0,0.0,3.0,0.0,0.0,0.0,12.3,3.32,16.0
882,35.41,5.0,1.0,0.0,236.7,208.3,106.0,0.0,0.0,3.0,0.0,0.0,0.0,11.3,3.05,20.12
883,32.15,5.0,1.0,0.0,246.1,189.1,105.0,0.0,0.0,1.0,0.0,1.0,0.0,10.4,2.81,20.92
884,22.36,3.0,0.0,0.0,230.2,131.5,98.0,1.0,1.0,2.0,0.0,0.0,24.0,10.0,2.7,19.57
885,24.19,9.0,0.0,0.0,122.8,142.3,75.0,0.0,1.0,2.0,0.0,0.0,0.0,12.8,3.46,10.44
886,14.91,4.0,0.0,0.0,223.0,87.7,103.0,1.0,1.0,2.0,0.0,0.0,19.0,7.3,1.97,18.96
887,29.67,10.0,1.0,0.0,224.2,174.5,104.0,1.0,0.0,2.0,1.0,0.0,31.0,12.3,3.32,19.06
888,17.56,2.0,1.0,0.0,138.5,103.3,103.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,2.43,11.77
889,41.92,5.0,0.0,0.0,141.4,246.6,94.0,1.0,1.0,1.0,0.0,0.0,25.0,13.0,3.51,12.02
890,13.35,4.0,1.0,0.0,210.5,78.5,109.0,1.0,0.0,1.0,0.0,0.0,37.0,11.8,3.19,17.89
891,25.18,2.0,0.0,0.0,164.9,148.1,73.0,0.0,1.0,5.0,0.0,1.0,0.0,12.3,3.32,14.02
892,35.05,3.0,0.0,0.0,256.4,206.2,84.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,2.43,21.79
893,42.77,3.0,1.0,0.0,197.6,251.6,87.0,1.0,0.0,2.0,0.0,0.0,33.0,12.2,3.29,16.8
894,45.95,7.0,1.0,0.0,215.2,270.3,111.0,1.0,0.0,1.0,1.0,1.0,26.0,14.4,3.89,18.29
895,26.62,1.0,0.0,1.0,224.2,156.6,97.0,1.0,0.0,1.0,0.0,0.0,34.0,11.3,3.05,19.06
896,23.7,6.0,0.0,0.0,223.7,139.4,81.0,0.0,1.0,1.0,0.0,0.0,0.0,13.6,3.67,19.01
897,37.43,3.0,0.0,1.0,188.4,220.2,108.0,0.0,0.0,2.0,0.0,0.0,0.0,11.7,3.16,16.01
898,36.4,3.0,1.0,0.0,169.2,214.1,108.0,1.0,0.0,1.0,0.0,0.0,39.0,10.1,2.73,14.38
899,33.32,6.0,1.0,0.0,213.4,196.0,74.0,0.0,0.0,1.0,0.0,0.0,0.0,7.9,2.13,18.14
900,18.09,4.0,1.0,0.0,240.1,106.4,71.0,0.0,0.0,6.0,0.0,1.0,0.0,5.3,1.43,20.41
901,30.14,2.0,1.0,0.0,152.8,177.3,129.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1.38,12.99
902,44.57,5.0,0.0,0.0,165.2,262.2,123.0,1.0,1.0,0.0,0.0,0.0,32.0,10.6,2.86,14.04
903,32.86,4.0,1.0,0.0,128.3,193.3,106.0,0.0,0.0,5.0,0.0,1.0,0.0,11.6,3.13,10.91
904,36.92,4.0,0.0,0.0,138.7,217.2,94.0,1.0,1.0,0.0,0.0,0.0,24.0,11.3,3.05,11.79
905,35.62,4.0,0.0,0.0,172.8,209.5,89.0,0.0,1.0,1.0,0.0,0.0,0.0,8.8,2.38,14.69
906,16.22,5.0,0.0,0.0,207.2,95.4,105.0,0.0,1.0,1.0,0.0,0.0,0.0,5.6,1.51,17.61
907,36.48,2.0,0.0,0.0,205.2,214.6,110.0,1.0,1.0,1.0,0.0,0.0,26.0,8.1,2.19,17.44
908,22.37,4.0,1.0,0.0,211.3,131.6,120.0,0.0,0.0,4.0,0.0,1.0,0.0,11.1,3.0,17.96
909,28.63,7.0,1.0,0.0,217.1,168.4,117.0,0.0,0.0,1.0,0.0,0.0,0.0,11.8,3.19,18.45
910,24.89,5.0,0.0,0.0,176.6,146.4,123.0,0.0,1.0,1.0,0.0,0.0,0.0,7.8,2.11,15.01
911,31.11,6.0,1.0,0.0,206.7,183.0,110.0,0.0,0.0,1.0,1.0,0.0,0.0,11.1,3.0,17.57
912,19.07,2.0,0.0,0.0,154.8,112.2,70.0,1.0,1.0,0.0,0.0,0.0,28.0,10.6,2.86,13.16
913,29.02,9.0,0.0,1.0,179.1,170.7,55.0,0.0,0.0,3.0,1.0,0.0,0.0,8.2,2.21,15.22
914,29.33,2.0,0.0,1.0,142.6,172.5,78.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,2.94,12.12
915,33.03,5.0,0.0,1.0,243.2,194.3,107.0,1.0,0.0,1.0,0.0,0.0,30.0,7.1,1.92,20.67
916,31.93,3.0,0.0,0.0,129.8,187.8,117.0,1.0,1.0,2.0,0.0,0.0,32.0,12.0,3.24,11.03
917,52.21,3.0,1.0,0.0,289.4,307.1,94.0,1.0,0.0,0.0,1.0,0.0,26.0,8.0,2.16,24.6
918,20.09,3.0,1.0,0.0,167.2,118.2,106.0,0.0,0.0,3.0,0.0,0.0,0.0,12.2,3.29,14.21
919,26.18,1.0,0.0,1.0,205.9,154.0,95.0,0.0,0.0,1.0,0.0,0.0,0.0,12.9,3.48,17.5
920,26.44,11.0,0.0,0.0,213.4,155.5,101.0,0.0,1.0,1.0,0.0,0.0,0.0,7.6,2.05,18.14
921,26.84,3.0,0.0,0.0,180.8,157.9,88.0,0.0,1.0,1.0,0.0,0.0,0.0,12.8,3.46,15.37
922,34.58,5.0,1.0,0.0,167.7,203.4,81.0,0.0,0.0,2.0,0.0,0.0,0.0,9.2,2.48,14.25
923,15.78,7.0,0.0,0.0,271.2,92.8,98.0,1.0,1.0,1.0,0.0,0.0,39.0,5.8,1.57,23.05
924,36.86,2.0,1.0,0.0,102.2,216.8,78.0,1.0,0.0,0.0,0.0,0.0,32.0,8.6,2.32,8.69
925,32.84,2.0,1.0,0.0,194.4,193.2,89.0,0.0,0.0,4.0,0.0,0.0,0.0,9.7,2.62,16.52
926,19.24,4.0,1.0,0.0,189.3,113.2,108.0,0.0,0.0,3.0,0.0,0.0,0.0,14.1,3.81,16.09
927,28.25,2.0,1.0,0.0,238.8,166.2,54.0,1.0,0.0,3.0,0.0,0.0,36.0,11.2,3.02,20.3
928,44.57,14.0,0.0,0.0,157.0,262.2,101.0,1.0,1.0,1.0,0.0,0.0,23.0,7.3,1.97,13.35
929,35.33,4.0,1.0,0.0,195.7,207.8,92.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,3.54,16.63
930,41.72,6.0,0.0,1.0,148.2,245.4,89.0,1.0,0.0,1.0,0.0,0.0,35.0,7.5,2.03,12.6
931,48.81,2.0,0.0,0.0,178.4,287.1,108.0,0.0,1.0,3.0,0.0,1.0,0.0,14.4,3.89,15.16
932,32.69,1.0,0.0,1.0,165.3,192.3,82.0,1.0,0.0,2.0,0.0,0.0,32.0,9.0,2.43,14.05
933,33.01,3.0,0.0,1.0,242.1,194.2,122.0,0.0,0.0,2.0,0.0,0.0,0.0,9.7,2.62,20.58
934,35.87,7.0,1.0,0.0,217.0,211.0,92.0,0.0,0.0,3.0,0.0,0.0,0.0,9.8,2.65,18.45
935,24.12,5.0,1.0,0.0,228.9,141.9,92.0,1.0,0.0,0.0,0.0,0.0,12.0,8.7,2.35,19.46
936,37.49,9.0,1.0,0.0,239.5,220.5,94.0,1.0,0.0,2.0,0.0,0.0,26.0,5.9,1.59,20.36
937,24.4,5.0,0.0,0.0,223.5,143.5,106.0,1.0,1.0,0.0,0.0,0.0,28.0,11.2,3.02,19.0
938,26.52,8.0,1.0,0.0,56.0,156.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,2.4,4.76
939,27.22,3.0,0.0,0.0,208.4,160.1,63.0,0.0,1.0,2.0,1.0,0.0,0.0,9.2,2.48,17.71
940,39.97,2.0,1.0,0.0,251.8,235.1,98.0,0.0,0.0,4.0,1.0,1.0,0.0,7.2,1.94,21.4
941,32.03,2.0,0.0,1.0,165.9,188.4,63.0,0.0,0.0,1.0,0.0,0.0,0.0,13.2,3.56,14.1
942,33.12,3.0,1.0,0.0,235.3,194.8,97.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,2.97,20.0
943,42.13,2.0,0.0,1.0,130.0,247.8,117.0,0.0,0.0,1.0,0.0,0.0,0.0,6.9,1.86,11.05
944,37.6,3.0,1.0,0.0,213.6,221.2,80.0,0.0,0.0,4.0,0.0,0.0,0.0,11.9,3.21,18.16
945,20.15,3.0,0.0,1.0,213.9,118.5,86.0,1.0,0.0,2.0,0.0,0.0,26.0,13.4,3.62,18.18
946,39.41,4.0,1.0,0.0,232.9,231.8,78.0,1.0,0.0,1.0,0.0,0.0,33.0,7.6,2.05,19.8
947,36.7,4.0,1.0,0.0,257.9,215.9,90.0,1.0,0.0,1.0,0.0,0.0,25.0,11.6,3.13,21.92
948,36.91,5.0,1.0,0.0,220.8,217.1,92.0,1.0,0.0,2.0,0.0,0.0,35.0,8.0,2.16,18.77
949,31.16,7.0,0.0,0.0,205.1,183.3,106.0,1.0,1.0,1.0,0.0,0.0,39.0,5.1,1.38,17.43
950,40.26,2.0,1.0,0.0,265.3,236.8,141.0,0.0,0.0,1.0,1.0,1.0,0.0,9.5,2.57,22.55
951,32.95,3.0,1.0,0.0,195.3,193.8,90.0,0.0,0.0,1.0,0.0,0.0,0.0,8.5,2.3,16.6
952,32.54,3.0,1.0,0.0,205.4,191.4,93.0,0.0,0.0,3.0,0.0,0.0,0.0,10.2,2.75,17.46
953,46.78,2.0,0.0,0.0,180.2,275.2,67.0,0.0,1.0,1.0,0.0,0.0,0.0,7.9,2.13,15.32
954,29.58,1.0,0.0,0.0,241.1,174.0,85.0,0.0,1.0,1.0,0.0,0.0,0.0,7.9,2.13,20.49
955,28.05,8.0,1.0,0.0,249.7,165.0,132.0,0.0,0.0,1.0,0.0,0.0,0.0,12.6,3.4,21.22
956,38.88,4.0,1.0,0.0,168.7,228.7,102.0,0.0,0.0,1.0,0.0,0.0,0.0,11.8,3.19,14.34
957,18.34,3.0,1.0,0.0,235.8,107.9,88.0,0.0,0.0,2.0,0.0,0.0,0.0,9.5,2.57,20.04
958,42.43,3.0,1.0,0.0,227.2,249.6,87.0,1.0,0.0,3.0,0.0,0.0,28.0,7.6,2.05,19.31
959,30.36,5.0,0.0,1.0,213.1,178.6,83.0,0.0,0.0,1.0,0.0,0.0,0.0,10.9,2.94,18.11
960,23.63,5.0,0.0,1.0,224.9,139.0,96.0,0.0,0.0,2.0,0.0,0.0,0.0,15.7,4.24,19.12
961,22.83,5.0,1.0,0.0,202.3,134.3,98.0,0.0,0.0,2.0,0.0,0.0,0.0,12.6,3.4,17.2
962,30.33,9.0,1.0,0.0,168.3,178.4,97.0,0.0,0.0,1.0,0.0,0.0,0.0,9.3,2.51,14.31
963,29.02,4.0,0.0,1.0,240.2,170.7,101.0,0.0,0.0,2.0,0.0,0.0,0.0,11.4,3.08,20.42
964,31.37,6.0,0.0,1.0,183.2,184.5,139.0,1.0,0.0,0.0,0.0,0.0,33.0,12.3,3.32,15.57
965,27.4,4.0,0.0,1.0,204.2,161.2,109.0,1.0,0.0,1.0,0.0,0.0,37.0,8.9,2.4,17.36
966,14.43,5.0,0.0,0.0,257.5,84.9,77.0,0.0,1.0,2.0,0.0,0.0,0.0,7.5,2.03,21.89
967,37.04,2.0,0.0,1.0,230.1,217.9,71.0,0.0,0.0,1.0,0.0,0.0,0.0,10.6,2.86,19.56
968,46.05,5.0,0.0,0.0,226.2,270.9,98.0,0.0,1.0,0.0,0.0,1.0,0.0,8.8,2.38,19.23
969,41.31,6.0,0.0,1.0,183.9,243.0,91.0,0.0,0.0,0.0,0.0,1.0,0.0,15.3,4.13,15.63
970,21.47,7.0,0.0,0.0,168.8,126.3,115.0,0.0,1.0,2.0,0.0,0.0,0.0,9.8,2.65,14.35
971,27.03,4.0,0.0,1.0,255.1,159.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,2.73,21.68
972,37.38,4.0,1.0,0.0,208.5,219.9,118.0,1.0,0.0,3.0,1.0,0.0,24.0,8.1,2.19,17.72
973,27.56,3.0,0.0,1.0,171.8,162.1,83.0,1.0,0.0,4.0,0.0,1.0,34.0,9.6,2.59,14.6
974,33.8,7.0,0.0,1.0,195.5,198.8,107.0,0.0,0.0,5.0,0.0,0.0,0.0,16.5,4.46,16.62
975,43.66,10.0,0.0,1.0,230.1,256.8,90.0,0.0,0.0,3.0,1.0,0.0,0.0,9.1,2.46,19.56
976,33.46,2.0,0.0,0.0,254.2,196.8,92.0,1.0,1.0,1.0,0.0,0.0,38.0,7.7,2.08,21.61
977,23.82,5.0,1.0,0.0,231.4,140.1,120.0,0.0,0.0,2.0,0.0,0.0,0.0,11.2,3.02,19.67
978,33.03,3.0,1.0,0.0,189.9,194.3,83.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,2.43,16.14
979,19.99,5.0,1.0,0.0,214.0,117.6,66.0,0.0,0.0,1.0,0.0,0.0,0.0,8.8,2.38,18.19
980,41.33,4.0,0.0,1.0,231.4,243.1,105.0,0.0,0.0,2.0,0.0,0.0,0.0,7.8,2.11,19.67
981,24.72,4.0,1.0,0.0,129.3,145.4,132.0,0.0,0.0,1.0,0.0,0.0,0.0,5.2,1.4,10.99
982,28.75,10.0,1.0,0.0,169.9,169.1,105.0,0.0,0.0,3.0,0.0,0.0,0.0,9.9,2.67,14.44
983,38.98,3.0,0.0,1.0,184.5,229.3,93.0,0.0,0.0,2.0,0.0,0.0,0.0,8.8,2.38,15.68
984,31.69,3.0,0.0,1.0,201.0,186.4,84.0,1.0,0.0,2.0,0.0,1.0,33.0,11.1,3.0,17.09
985,27.68,3.0,1.0,0.0,185.0,162.8,65.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,1.62,15.73
